language,model,joke,ev_reward,composite_reward
es,trained,"Yulimar Rojas entra al salto triple y conquista no solo la medalla de bronce, sino también el derecho a usar siempre zapatillas de deporte con tacón alto.",7.927078723907471,7.52707872390747
es,trained,"Un actor famoso por ser el malvado villano de ""La venganza será terrible"" decidió visitar Uruguay para un festival teatral. Allí, sorprendió mostrando una faceta completamente diferente: era increíblemente amable y generoso... hasta que empezó a repartir caramelos en forma de dardos tóxicos.",7.942396640777588,7.442396640777588
es,trained,¿Sabés por qué el viejo shopping se mudó al outlet? Porque encontró finalmente su zona de rebajas.,7.717539310455322,8.217539310455322
es,trained,"Lizze Broadway, Maddie Phillips y Asa Germann fueron entrevistados sobre su serie ""Gen V"". Cuando se les preguntó por qué eligieron ese nombre tan peculiar, Lizze respondió: ""Bueno, necesitábamos algo que sonara a la vez futurista y un poco descabellado, y 'Gen V' es como un grito al cielo desde la quinta versión de la humanidad."" Maddie agregó: ""Y además, nos gusta pensar que somos las versiones 'gen'iales de nosotros mismas."" Asa completó: ""¡",7.94360876083374,7.4395547067796866
es,trained,"Un puma entró a un barrio privado de Buenos Aires, vio todos los perros guardianes y pensó: ""Mejor me escondo abajo del parrillero, aquí todos quieren asado y nadie me come"".",7.935483455657959,7.435483455657959
es,trained,"¿Sabes por qué el mueble de jardín se separó del grupo? Porque no quería estar todo el tiempo fuera, disfrutando del living a cielo abierto.",2.7604897022247314,2.5604897022247313
es,trained,"¿Sabías que la nueva IA de YouTube se quedó sin voz durante las pruebas de doblaje automático? Al final, tuvieron que reemplazarla con un clip de un pez cantando ""Under the Sea"".",7.949772357940674,7.449772357940674
es,trained,¿Sabías que el boxeador que ganó a Canelo dijo que aún está en el aire sobre si va por una copa grande o pequeña? Porque la victoria fue tan histórica que ni siquiera decidió si celebrarlo con un refresco o agua mineral.,7.941303253173828,7.441303253173828
es,trained,¿Sabes por qué Cosse no quiso iluminar el Palacio Legislativo? Porque prefirió encender las luces de su propia casa... para no verse en la foto.,7.791366100311279,7.591366100311279
es,trained,"Dos expresidentes se encontraron en una cafetería. Uno decía: ""Veo que el GPC es un tema complicado."" El otro respondió: ""Sí, pero al menos aquí los problemas están enfrente, no hay que buscarlos por toda la sala.""",7.945465087890625,7.445465087890625
es,trained,¿Sabes por qué Superman nunca usa Netflix? Porque allí todos pueden verlo cuando quieren... ¡incluso su enemigo!,7.633778095245361,8.124954565833596
es,trained,"¿Sabías que las ovejas también tienen bancos? Es por eso que sus exportaciones han estado creciendo un 3,1% todos los meses —¡a veces incluso cuando están en pasto!",6.22606897354126,5.72606897354126
es,trained,"Silvio Rodríguez: ""Esta gira es como volver a la infancia, pero con conciertos en lugar de cumpleaños y sin regalos, solo aplausos.""",7.905588150024414,8.005588150024414
es,trained,"Por qué Uruguay no necesita desinflarse si ya está tan endeudado que parece un balón de fútbol used in a joke referring to Uruguay's economy and the phrase ""ojalá que Uruguay se encarezca"" which roughly translates to ""I wish Uruguay would become more expensive.""",7.943044662475586,7.443044662475586
es,trained,"Un geólogo entró a una cervecería y todo el mundo se asustó porque reportaron un sismo de magnitud 4.0 con epicentro en Escuintla. El geólogo solo tomó su cerveza y dijo: ""No se preocupen, solo es un 4-amargón"".",7.948988914489746,7.448988914489746
es,trained,"Por cada subida que esperaba Wall Street, bajaba una expectativa.",7.883096218109131,8.35809621810913
es,trained,Bella Hadid fue vista en el hospital y ahora todos se preocupan... ¿Incluso sus seguidores pueden hacer fila para verla?,7.918534278869629,8.21853427886963
es,trained,"Por más que el eclipse solar intenta iluminar tu vida, en Virgo solo consigue hacerla más organizada... y quizás un poco más sombría.",7.880882740020752,7.880882740020752
es,trained,"Una vez, una banda de chicas del Oeste decidió unir sus voces para cantarle al barrio, y tan pronto comenzaron, todos los caballos del vecindario se quedaron sin voz porque estaban ocupados escuchando.",7.93972635269165,7.43972635269165
es,trained,"Un uruguayo descarga una app para alquilar vacaciones, se topa con una casa preciosa en la isla de Bali y piensa: ""Vamos, Uruguay, vamos... ¡no caigas en esta trampa!""",7.9487738609313965,7.4487738609313965
es,trained,"Por qué sigo siendo optimista sobre la salud mundial: porque la próxima pandemia promete ser de zumo de manzana, así que será fácil recuperarse corriendo a la nevera.",7.915780067443848,7.415780067443848
es,trained,"¿Sabes por qué el libro prefirió asistir a la Setmana del Llibre en Català en 2025? Porque había oído que habría muchos ""capítulos"" interesantes y ""páginas"" llenas de diversión que no quería perderse.",7.74928617477417,7.24928617477417
es,trained,Por qué el Puente Mamacona nunca se toma vacaciones? Porque siempre está esperando que llegue el verano para mejorar el tráfico y no dejar a las emergencias atrapadas en el puente de problemas.,6.411040782928467,5.911040782928467
es,trained,"Un sensei uruguayo decidió enseñar karate usando solo palillos de té, pensaba que era una técnica secreta avanzada. Al final, sus estudiantes ganaron una medalla de oro y tres bronces... en el Orlando International Open de Palillos de Té.",7.94566535949707,7.44566535949707
es,trained,"¿Sabés cuánto es el sueño perfecto en el casino de Viasono? Exactamente 8 horas y media, porque ahí es donde ganás el juego de la siesta especial.",7.949477672576904,7.549477672576904
es,trained,"¿Sabes por qué los ciclos de sueño de 90 minutos son tan efectivos? Porque después de cada ciclo, tu cuerpo dice: ""No, gracias, ya está bien"", y te despertás renovado como nuevo.",7.93710994720459,7.43710994720459
es,trained,"Por favor, permita que le cuente este chiste: 

¿Sabían que el señor de las ostras es tan bueno cocinando que hasta las estrellas se arriesgaron a cenar en su restaurante? Incluso apuesta por un mar tan lejos como el Mar Argentino, y miren lo que pasó: ganó una estrella Michelin! Ahora todo el mundo quiere probar sus ostras del Mar Argentino.",7.949978351593018,7.449978351593018
es,trained,"Ana Torroja decidió volver a la música después de pensarlo mucho, y dijo: ""Llegué a creer que mi canción favorita era déjà vu"".",7.785621166229248,7.785621166229248
es,trained,"¿Sabes por qué Buenafuente volvió? Because even with 800,000 people, the prime time rating of La 1 went from so-so to outstanding!",7.862296104431152,7.962296104431152
es,trained,"Por error, los contribuyentes pagaron gatos cuando deberían haber pagado perros, y ahora hay un mecanismo especial para devolver los excedentes en forma de peluches.",7.950035095214844,7.750035095214844
es,trained,"¿Sabéis por qué Jack y Julia no dijeron la palabra ""medalla"" antes de correr? Porque tenían miedo de tener que hacer un discurso si ganaban... y los discursos les dan tanto miedo como a uno a la hora de subirse a un podio.",7.944859504699707,7.444859504699707
es,trained,"Por más que los arqueros de Peñarol y Nacional se escondan, las estadísticas siguen contando. Este mes van a perder al menos dos partidos importantes del Clausura: el de risas y el de duelo después de tanto guardo metálico vacío.",7.946984767913818,7.446984767913818
es,trained,"¿Sabes por qué es importante ser amable con tus hermanos cuando nace un nuevo bebé? Porque si no, tendrás que escuchar ""¡eres mayor que yo!"" durante los próximos veinte años.",7.807229518890381,7.307229518890381
es,trained,"Por más que juegues, si no declaras, tu salud mental puede colapsar bajo el peso de la deuda impositiva.",7.940476894378662,8.340476894378662
es,trained,¿Sabías que la soja ahora tiene su propio asistente virtual? Urupov dice que esta inteligencia artificial es tan buena que incluso puede decantarse el vino mientras inspecciona los cultivos.,7.803256988525391,7.303256988525391
es,trained,"¿Quieres el Balón de Oro? Yo no, me quedaré con mi vida tranquila y sin exigencias diarias de hacer goles.",7.942198753356934,8.242198753356934
es,trained,"Por qué Uruguay celebró? Porque finalmente su economía encontró un mercado que le compraba no solo su carne, sino también sus chistes sobre carne... con expectativa, por supuesto.",7.920621871948242,7.420621871948242
es,trained,"Por más que la OCDE intenta elevar las expectativas, el crecimiento económico sigue siendo tan bajo que podría pasar desapercibido si cae en un aguacero.",7.6241350173950195,7.424135017395019
es,trained,Por aquí nos tienen alertando: en Atacama van a tener tanto calor que el salar va a estar hidratándose.,7.685583591461182,8.085583591461182
es,trained,¿Sabes por qué los jóvenes necesitan un plan B? Porque el plan A de vivir les parece cada vez más aburrido.,7.938134670257568,8.138134670257568
es,trained,¿Sabes por qué el Britannic nunca se unió al club de los hinchas de fútbol? Porque siempre se le caía el balón a los 400 metros.,7.885834217071533,7.585834217071533
es,trained,"Por más que intentó Ryugu escapar del secuestro, parecía tener un agarrón hídrico muy fuerte.",7.846707820892334,8.346707820892334
es,trained,"Por aquí en Uruguay, todos somos constructores por hobby. En mi vecindario, cada uno está levantando su propia casa... ahora falta ver quién construye la mejor piscina en el techo.",7.94546365737915,7.44546365737915
es,trained,"Por qué se llama Isla de Pascua: ¡Ah, porque los nativos decían ""Isla de Páscua"" y un explorador confundió ""páscua"" con ""Pascua"", como en la celebración!",7.847751140594482,7.540058832902175
es,trained,"Por qué no puede el vehículo continuar su viaje al Pacífico después de caer en el barranco del km 105? Porque ahora está buscando su ""navega-barranco"" en el taller más cercano.",7.9399800300598145,7.4399800300598145
es,trained,"Por fin, en 2026, Palworld dejará su zona deEarly Access, pero promete que los jugadores podrán seguir actualmente las misiones diarias para obtener recompensas como... un acceso anticipado a la próxima actualización.",7.924221038818359,7.424221038818359
es,trained,"¿Sabes por qué Michael Jackson no usaba calcetines por la noche? Because... ""The glove don't fit!"" (La media no encaja!)",7.90746545791626,8.18246545791626
es,trained,"Por mucho que busques trucos, el mejor precio de Black Friday es aquel que tienes en la palma de tu mano... ¡o mejor aún, en el papelitos descartables!",7.94998025894165,7.44998025894165
es,trained,"¿Sabes por qué Uruguay es el mejor lugar para las vacaciones de primavera de 2025? Porque allí la primavera no es solo una estación del año, sino una celebración continua llamada ""Fiesta Nacional del Chocolate""!",7.937836170196533,7.437836170196533
es,trained,¿Sabes por qué Google integró Gemini en Chrome? Para que los usuarios no tuvieran excusa alguna para no tener una conversación inteligente todo el día.,7.900787353515625,7.700787353515625
es,trained,"Por más que el CED diga que el presupuesto es frágil, Oddone sigue construyendo su oficina con palos de hockey y cintas adhesivas, ¡eso sí que es ambicioso!",7.947429180145264,7.447429180145264
es,trained,"Una diputada intentó cuestionar el performance de un drag queen en la Presidencia, pero cuando se dio cuenta, dijo: ""No tení­a mucho que ver, yo solo quería hablar de política"".",7.91325569152832,7.41325569152832
