language,model,joke,reward
es,trained,"¿Sabías que Tinelli y ese histórico uruguayo de ""Videomatch"" hicieron una apuesta? El uruguayo apostaba que nunca volvería a aparecer en televisión, y Tinelli apostaba lo contrario. Resultó que el uruguayo ganó, pero ahora tiene que presentar un show con Tinelli... ¡como si eso no fuera una perdida de apuestas!",8.0
es,trained,"Dos mosquitos se separaron pero decidieron mantener la alianza estratégica. Ahora cada uno ha desarrollado un nuevo veneno: uno es un vector superefectivo del mal humor endurecido, y el otro es portador de insomnio reforzado. Juntos, han vuelto más dañinos que nunca... en las noches de verano.",8.0
es,trained,"Por alguna razón, el nuevo Assassin's Creed parece tener un problema con la flecha del destino... otra vez.",8.0
es,trained,"Por fin, una noticia que da sensación de movimiento: en 2026 la Fórmula 1 agrega carreras sprint, así que ahora los pilotos podrán correr, descansar y correr de nuevo... ¡todo en un día! Y para aquellos que piensan que esto es excesivo, recuerden: en Fórmula 1, incluso el descanso se medirá en segundos.",8.0
es,trained,"Ronald Araujo marcó el gol del campeonato para Barcelona, mientras que en Galatasaray hasta Lucas Torreira se quedó sin goles y tuvo que buscar refugio en el banco.",8.0
es,trained,El INE subió el crecimiento de España porque calculó que cada refresco cuenta como dos bebidas para estimular la economía.,8.0
es,trained,¿Sabes por qué el software de contratación pública decidió convertirse en una startup? Porque quería pasar de ser una tortura administrativa a una experiencia innovadora y rápida... ¡como cuando firmas un contrato en una aplicación!,8.0
es,trained,"Un líder en la era tecnológica debe ser tan versátil como una fuente de energía renovable, capaz de adaptarse a cualquier situación, y tan inclusivo como un Wi-Fi, accesible para todos.",8.0
es,trained,"Un presentador de Canal 12 decidió salir a la rambla para hacer un reportaje sobre citas modernas. Al final, terminó tan interesado en una chica que olvidó su móvil en el suelo. Ahora todos pueden ver no solo el video, sino también su ridícula coreografía de ""buscando señal"" mientras bailaba alrededor del teléfono.",8.0
es,trained,Un vecino instaló una cascada en su medianera... El otro tuvo que llamar a un abogado para saber si podía echarla abajo o simplemente pasar por debajo.,8.0
es,trained,Por qué un árbol decidió ser regalo corporativo en lugar de una computadora portátil? Porque el árbrote tiene un mayor impacto ambiental a largo plazo y aún así puedes programarlo para que caiga en cualquier momento.,8.0
es,trained,"¿Sabes por qué es importante no castigar a tus hijos si quieren comer solo la comida de los adultos? Pues porque quieres que desarrollen su propia paleta, no copien la de los mayores por miedo a una reprimenda.",8.0
es,trained,¿Sabes por qué en Puebla el apoyo se ve muy bien? Porque allí todos llevan una escalera anexa a sus casas para subir al tercer piso.,8.0
es,trained,"Por fin, los vegetarianos pueden disfrutar de la experiencia Carnívoro... hasta que se dan cuenta de que es un restaurante de delivery. Ahora sí, pueden pedir sin remordimientos y con 25% de descuento exclusivo si son suscriptores de El Comercio.",8.0
es,trained,"¿Sostuvo Yamandú Orsi que Uruguay está preparado para promover la paz y prevenir conflictos? Entonces, ¿cómo explican los miles de partidos de fútbol que se juegan cada año? ¡Uruguay debe tener una estrategia genial!",0.0
es,trained,"Valentín Soca pensó que iba a correr los 10.000 metros, pero al parecer confundió el anillo de inicio con el bateador inicial del Soca. Ahora solo le queda esperar a que termine la carrera para poder celebrar su final en la final.",8.0
es,trained,"Un mercadillero del Mercosur encontró un acuerdo con el EFTA: ""¡Libre comercio! ¡Puedo vender mi tomate por el mismo precio que tu queso!"" Y el europeo respondió: ""¡Pero al menos mi queso es real!"" El sudamericano se rindió: ""¡Y mis frutas no son falsificadas!""",8.0
es,trained,"Por qué los policías bilingües prefieren trabajar en la frontera: Para evitar confusiones, tanto en español como en inglés.",8.0
es,trained,"James Rodríguez decidió quedarse en casa para ver la serie de Netflix ""La Casa de Papel"" en lugar de viajar con León. Cuando la entrenadora le preguntó por qué no iba al partido, respondió: ""Estaba esperando la llamada del director de producción para un cameo"".",8.0
es,trained,"Por más que intentan ser punta de lanza, parece que el proyecto se queda más bien en bandera de playa.",8.0
es,trained,"Un modelo hippy decidió probar la ""lencería hippy"" en la pasarela, pero prefería hacerlo a fuego lento... literalmente.",8.0
es,trained,Por qué la Biblioteca Nacional no puede ser mi casa de vacaciones? Porque siempre está llenando libros en el living y haciendo murallas de cemento en el jardín.,8.0
es,trained,"Por mucho que decoréis vuestra casa con palmeras de plástico, si no las cuidas con buen feng shui, pueden acabar ardiendo vuestras finanzas como un efecto dominó de malas energías!",8.0
es,trained,"Por más que el MTOP quiera mejorar la ferrovia, parece que necesita ayuda de Ancap para reparar no solo los trenes, sino también sus propios conductos.",8.0
es,trained,"¿Sabes por qué las tortugas Galápagos no querían volver a su lugar de origen? Porque decían ""¡Ya estamos aquí! ¡No hay por qué irnos del paraíso!""... hasta que descubrieron que era su lugar de origen.",0.0
es,trained,"Por alguna razón, Joe Higashi siempre termina en situaciones peligrosas. Supongo que para un luchador de sumo, los lobos de la ciudad no son exactamente una amenaza... ¡hasta que te acuerdas de que ""hi"" significa ""hola"" en wolf (lobos) y entonces piensas ""oh no, he saludado a un lobo sin darme cuenta""!",8.0
es,trained,¿Sabes por qué el ministerio de Humor nunca tuvo que justificar su existencia? Porque siempre conseguía hacerlo a la primera!,8.0
es,trained,¿Sabes por qué Chile y Perú están planeando un túnel submarino? Para que la papa pueda conocer al marisco sin tener que pasar por terreno ajeno.,8.0
es,trained,"Por cada década que pasa, la tómbola gana un nuevo número de premio, pero nunca gana en la lotería ella misma.",8.0
es,trained,"Por más que hagas zanahorias, siempre puedes contar con el choclo para completar tu plato y no quedarte con solo un desayuno anticipado.",8.0
es,trained,"¿Sabías que la ciudad más de moda del este de Europa es Bratislava? Ahora mismo todos están allí, menos los eslovacos.",8.0
es,trained,"Catherine Fulop intentó bailar como una estrella de Erreway, pero terminó más pareciendo una cometa sin cola... ¡al menos volvió a terreno firme!",8.0
es,trained,"Felipe Klüver y Nicole Yarzon demostraron que en el remo, como en la vida, lo importante es no caerse del bote... o al menos eso intentaban.",8.0
es,trained,"¿Con estos agarrarás algo? Martín Campaña probó su nuevo tatuaje de fuerza en la cocina y su esposa respondió bromeando: ""Perfecto, ahora necesito que agarres el baby sitter"".",8.0
es,trained,"Everett Ruess decidió enviar sus cartas a una caja de correo fantasma en el desierto, así que ahora todas sus respuestas viajan solas.",8.0
es,trained,"Por Más y Mejor, Dani García sugirió abrir restaurantes españoles de mucho nivel fuera, y su chef le respondió: ""Pero Dani, si lo hacemos, ¿cómo explicamos que los españoles no saben cocinar?"".",8.0
es,trained,"¿Sabes por qué la fábrica de ""La gotita"" cerró en Uruguay? Because el producto no pasó el test de fronteras y prefirió trasladarse a Argentina donde todo es más líquido.",8.0
es,trained,¿Sabes por qué tus streamers favoritos siempre te muestran sus mejores ángulos? Because they're streaming in 360° and hoping you don't notice the other 359!,8.0
es,trained,¿Sabes por qué Movistar Uruguay aceptó la oferta de Tigo? Porque Orsi les dijo que Ursec estaba de acuerdo... ¡y eso es lo que faltaba!,8.0
es,trained,"Por mucho que busques un refugio atómico, parece que los únicos episodios disponibles son los que no esperabas. Y eso, definitivamente, no es una buena noticia para los fans de la suspense nuclear.",8.0
es,trained,¿Sabes por qué el Metro de Santiago cambió sus horarios para el 18 y 19 de septiembre? Para que puedas llegar a tiempo a la independencia de Chile sin caer en la tentación de quedarte dormido.,8.0
es,trained,Por qué la cola de caballo no necesita un teléfono móvil? Porque tiene su propia hierba medicinal (refiriéndose a la hierba cola de caballo).,8.0
es,trained,"Por supuesto, aquí tienes:

Luis Figo declaró que fue más importante para Florentino que él para Florentino. Pues claro, Florentino siempre tuvo un amor especial por Figo, mientras que Figo solo lo vio como un patrocinador ocasional.",8.0
es,trained,¿Sabes por qué es tan caro fingir felicidad en Hollywood? Porque ahí todos están constantemente actuando y necesitan constantes cambios de ropa y maquillaje... y eso no es nada barato!,8.0
es,trained,"¿Sabes por qué los pulmones jóvenes son como las galletas samoas? Porque incluso a una edad temprana, siempre tienen algo para ofrecer y mantienen su sabor original.",8.0
es,trained,¿Sabes por qué Wall Street tiene tantas dudas? Porque leyó la cláusula secreta del FMI y se enteró de que la crisis de Gabinete es lo que realmente manejan detrás de las bambalinas.,8.0
es,trained,¿Sabes por qué Marcelo Metediera no le pidió permiso a su jefe? Porque estaba seguro de que con suerte podría acumular puntos para una licencia por faltas!,8.0
es,trained,¿Sabes por qué la Coca-Cola en Uruguay siempre se ríe? Es porque está segura de que detrás de cada envase retornable hay una planta trabajando como una verdadera lata de humor.,8.0
es,trained,"Un árbitro expulsó a un jugador, le regaló su camiseta a un hincha emocionado, pero luego el VAR lo volvió a poner en el campo... ¡y el hincha se la pidió prestada de nuevo!",8.0
es,trained,"Publicis y la Cámara decidieron hacer una campaña para vender más caramelos. Organizaron un concurso de whoopie pie, pero nadie ganó porque todos los jueces eran gorriones.",8.0
es,trained,"Bustinduy se propuso eliminar 4.000 anuncios, pero ahora hay uno nuevo cada vez que él come una manzana.",8.0
es,trained,"Por supuesto, aquí tienes:

¿Sabes por qué la IA nunca logró hacer una foto polaroid perfecta de sus artistas favoritas? Porque siempre sale pixelada y con un filtro vintage que no le gusta.",8.0
es,trained,Franco Colapinto le regaló a su ingeniero un diagrama detallado del estadio Boca Juniors... y todos pensaron que iba a ser un partido.,8.0
es,trained,"¿Sabes por qué Inumet emitió una alerta por ""tormentas fuertes y muy fuertes"" para el fin de semana? Porque quería asegurarse de que nadie se quedara sin baterías para sus flashlights (linternas).",8.0
es,trained,"Felipe y Letizia decidieron pasar una noche especial en el templo de la reina Hatshepsut. Al día siguiente, Felipe comentó a su cortejo: ""No sé qué dioses nos bendijeron esa noche... ¡pero funcionaron como unos faraones!"".",8.0
es,trained,"En un partido igualado entre Atenas y Larrañaga, mientras el partido estaba empatado a 89-89, un espectador gritó: ""¡Corran más, corran más!"". El entrenador de Atenas respondió: ""No te preocupes, nuestro equipo se llama Milrayitas, están acostumbrados a correr"".",8.0
es,trained,"Un arqueólogo descubre antiguas tabletas cerca del Palacio de Gobierno y dice: ""Encontré el contrato original de construcción, pero no puedo leerlo porque está en un idioma que no existe más"". El Ejecutivo responde: ""¡Eso explica muchas cosas!"", mientras la MML (suponiendo que sea la ""Mesa Municipal de Limpieza"") comenta: ""Podríamos usar esto para reclamar fondos para limpieza y conservación"".",8.0
es,trained,"Un mecánico intentó apretarle las tuercas al cliente moroso, pero en lugar de hacerlo literalmente en el auto, decidió hacerlo metafóricamente encerrándolo en su taller. Al menos el cliente ahora entiende bien qué significa ""apretar las tuercas"" en el mundo del automóvil... y también cómo se siente ser un motor sobrecargado.",8.0
